Date,Adj Close,Close,High,Low,Open,Volume
2024-02-05,142.60255432128906,143.67999267578125,145.47000122070312,142.77999877929688,142.82000732421875,38505400
2024-02-06,143.01937866210938,144.10000610351562,145.36000061035156,143.19000244140625,144.64999389648438,29128200
2024-02-07,144.44859313964844,145.5399932861328,145.6199951171875,143.92999267578125,144.75999450683594,25208900
2024-02-08,144.81582641601562,145.91000366210938,146.3300018310547,145.10000610351562,145.8300018310547,22563800
2024-02-09,147.88262939453125,149.0,149.44000244140625,146.17999267578125,146.67999267578125,26829500
2024-02-12,146.42367553710938,147.52999877929688,149.33999633789062,147.3699951171875,148.4199981689453,21564100
2024-02-13,144.05157470703125,145.13999938964844,146.6699981689453,143.69000244140625,144.9199981689453,27837700
2024-02-14,144.84559631347656,145.94000244140625,146.52000427246094,144.08999633789062,146.0800018310547,22704200
2024-02-15,141.69937133789062,142.77000427246094,143.52000427246094,140.4600067138672,143.13999938964844,37590700
2024-02-16,139.46624755859375,140.52000427246094,143.19000244140625,140.13999938964844,142.99000549316406,31468900
2024-02-20,140.0617218017578,141.1199951171875,142.0800018310547,139.49000549316406,139.66000366210938,25144700
2024-02-21,141.4810028076172,142.5500030517578,142.69000244140625,140.67999267578125,141.4499969482422,23223300
2024-02-22,143.00946044921875,144.08999633789062,145.0,142.8000030517578,144.92999267578125,27191900
2024-02-23,142.88043212890625,143.9600067138672,144.67999267578125,143.42999267578125,143.6699981689453,19493800
2024-02-26,136.53836059570312,137.57000732421875,142.44000244140625,137.38999938964844,142.13999938964844,53641800
2024-02-27,137.8385467529297,138.8800048828125,139.25,137.08999633789062,138.02000427246094,33099200
2024-02-28,135.3572998046875,136.3800048828125,138.00999450683594,135.41000366210938,137.89999389648438,37328600
2024-02-29,137.4216766357422,138.4600067138672,138.86000061035156,136.39999389648438,137.27999877929688,42133000
2024-03-01,136.111572265625,137.13999938964844,138.8699951171875,136.9199981689453,138.42999267578125,31151100
2024-03-04,132.35000610351562,133.35000610351562,135.66000366210938,131.91000366210938,135.66000366210938,55999400
2024-03-05,131.67510986328125,132.6699981689453,133.24000549316406,130.6699981689453,131.8800048828125,40194800
2024-03-06,130.41461181640625,131.39999389648438,133.5800018310547,130.85000610351562,133.1199951171875,35318600
2024-03-07,133.3722686767578,134.3800048828125,134.94000244140625,131.61000061035156,132.7899932861328,37738200
2024-03-08,134.39454650878906,135.41000366210938,138.08999633789062,134.0,134.2100067138672,39370400
2024-03-11,136.63760375976562,137.6699981689453,139.10000610351562,136.1300048828125,136.1300048828125,32437800
2024-03-12,137.4613800048828,138.5,139.3800048828125,137.02999877929688,137.02999877929688,27563400
2024-03-13,138.74172973632812,139.7899932861328,141.08999633789062,138.99000549316406,139.0,23347200
2024-03-14,142.0269012451172,143.10000610351562,143.58999633789062,140.4600067138672,141.19000244140625,42753400
2024-03-15,140.1212921142578,141.17999267578125,143.17999267578125,140.02999877929688,142.5,49475400
2024-03-18,146.5725555419922,147.67999267578125,152.14999389648438,147.1699981689453,148.61000061035156,69273700
2024-03-19,145.9274139404297,147.02999877929688,148.7899932861328,146.0800018310547,148.16000366210938,24070400
2024-03-20,147.62457275390625,148.74000549316406,148.86000061035156,146.74000549316406,148.0,21311500
2024-03-21,146.49314880371094,147.60000610351562,150.3699951171875,146.89999389648438,149.47000122070312,24755600
2024-03-22,149.6393585205078,150.77000427246094,151.5800018310547,148.97999572753906,149.1199951171875,29211800
2024-03-25,148.94464111328125,150.07000732421875,150.3800048828125,147.82000732421875,149.94000244140625,19229300
2024-03-26,149.54010009765625,150.6699981689453,152.25999450683594,149.97999572753906,150.22000122070312,22149100
2024-03-27,149.73861694335938,150.8699951171875,151.63999938964844,148.89999389648438,151.17999267578125,22879200
2024-03-28,149.7981719970703,150.92999267578125,151.42999267578125,150.1699981689453,150.85000610351562,24485400
2024-04-01,154.32398986816406,155.49000549316406,155.74000549316406,150.61000061035156,150.69000244140625,31730800
2024-04-02,153.40093994140625,154.55999755859375,154.6999969482422,152.14999389648438,153.5,24586000
2024-04-03,153.75823974609375,154.9199981689453,155.0800018310547,152.72999572753906,153.60000610351562,24705000
2024-04-04,149.40115356445312,150.52999877929688,154.77000427246094,150.4499969482422,153.5,34724700
2024-04-05,151.35638427734375,152.5,153.4199981689453,149.60000610351562,150.02999877929688,23459200
2024-04-08,153.6887664794922,154.85000610351562,155.27000427246094,152.61000061035156,152.77999877929688,20702000
2024-04-09,155.42567443847656,156.60000610351562,158.55999755859375,155.19000244140625,156.08999633789062,31079500
2024-04-10,154.96908569335938,156.13999938964844,156.61000061035156,154.67999267578125,156.2100067138672,22838600
2024-04-11,158.21456909179688,159.41000366210938,159.67999267578125,156.4600067138672,156.91000366210938,27166400
2024-04-12,156.5471649169922,157.72999572753906,160.22000122070312,157.13999938964844,157.9600067138672,25353700
2024-04-15,153.69873046875,154.86000061035156,159.24000549316406,154.58999633789062,158.86000061035156,27136500
2024-04-16,153.2421417236328,154.39999389648438,155.64999389648438,153.42999267578125,154.19000244140625,20779500
2024-04-17,154.3041229248047,155.47000122070312,157.0800018310547,154.5800018310547,155.6199951171875,21763100
2024-04-18,154.84007263183594,156.00999450683594,156.94000244140625,154.6199951171875,155.33999633789062,19883000
2024-04-19,152.9344482421875,154.08999633789062,156.36000061035156,152.3000030517578,156.1999969482422,32615600
2024-04-22,155.10804748535156,156.27999877929688,157.63999938964844,154.05999755859375,154.30999755859375,26446200
2024-04-23,157.0731964111328,158.25999450683594,158.97000122070312,156.27999877929688,156.9600067138672,21151600
2024-04-24,157.93667602539062,159.1300048828125,159.57000732421875,157.1699981689453,157.49000549316406,22779100
2024-04-25,154.8301239013672,156.0,156.49000549316406,150.8699951171875,151.3300018310547,57109700
2024-04-26,170.66053771972656,171.9499969482422,174.7100067138672,169.64999389648438,174.3699951171875,64665300
2024-04-29,164.90403747558594,166.14999389648438,169.5500030517578,165.2100067138672,169.05999755859375,45610000
2024-04-30,161.5592803955078,162.77999877929688,168.10000610351562,162.60000610351562,165.61000061035156,33562900
2024-05-01,162.63121032714844,163.86000061035156,167.1199951171875,163.08999633789062,164.3000030517578,33493200
2024-05-02,165.37049865722656,166.6199951171875,166.72999572753906,163.88999938964844,164.7899932861328,24294500
2024-05-03,165.98583984375,167.24000549316406,167.9600067138672,163.0500030517578,167.55999755859375,34662400
2024-05-06,166.83941650390625,168.10000610351562,168.13999938964844,166.02999877929688,167.4600067138672,21871300
2024-05-07,169.96578979492188,171.25,171.75999450683594,168.38999938964844,168.5,28039700
2024-05-08,168.1098175048828,169.3800048828125,170.14999389648438,168.74000549316406,169.0,19569100
2024-05-09,168.6854705810547,169.9600067138672,170.69000244140625,168.17999267578125,169.38999938964844,15346700
2024-05-10,167.38525390625,168.64999389648438,169.85000610351562,166.19000244140625,168.02999877929688,29799900
2024-05-13,167.87161254882812,169.13999938964844,169.27999877929688,164.0,164.25999450683594,31327600
2024-05-14,169.06259155273438,170.33999633789062,171.25,168.8000030517578,169.77000427246094,25127100
2024-05-15,171.21633911132812,172.50999450683594,172.64999389648438,170.50999450683594,170.6300048828125,26948400
2024-05-16,172.87380981445312,174.17999267578125,175.1199951171875,172.69000244140625,173.2899932861328,27867900
2024-05-17,174.73971557617188,176.05999755859375,176.27000427246094,173.69000244140625,174.17999267578125,24479300
2024-05-20,175.59326171875,176.9199981689453,178.77000427246094,176.0800018310547,176.19000244140625,22554400
2024-05-21,176.5162811279297,177.85000610351562,178.14999389648438,175.80999755859375,176.89999389648438,16989400
2024-05-22,175.0573272705078,176.3800048828125,177.14999389648438,175.2100067138672,176.63999938964844,17880000
2024-05-23,172.24853515625,173.5500030517578,178.25,172.9499969482422,177.07000732421875,21024900
2024-05-24,173.677734375,174.99000549316406,175.77000427246094,173.64999389648438,174.97999572753906,16579400
2024-05-28,175.07716369628906,176.39999389648438,177.27000427246094,174.3699951171875,174.4499969482422,20572200
2024-05-29,174.58091735839844,175.89999389648438,176.83999633789062,174.72000122070312,175.42999267578125,23388700
2024-05-30,170.81935119628906,172.11000061035156,175.22000122070312,171.7899932861328,175.1999969482422,22931500
2024-05-31,171.2064208984375,172.5,173.05999755859375,169.44000244140625,171.86000061035156,37638900
2024-06-03,171.87139892578125,173.1699981689453,174.52999877929688,171.16000366210938,172.5399932861328,27459100
2024-06-04,172.48670959472656,173.7899932861328,173.85000610351562,171.88999938964844,173.27999877929688,26879600
2024-06-05,174.0946044921875,175.41000366210938,176.64999389648438,173.92999267578125,175.1999969482422,22068500
2024-06-06,175.40467834472656,176.72999572753906,177.14999389648438,175.75,175.89999389648438,23251000
2024-06-07,173.15171813964844,174.4600067138672,177.8699951171875,174.3000030517578,177.0500030517578,19661400
2024-06-10,173.89694213867188,175.00999450683594,177.05999755859375,172.75999450683594,174.97000122070312,23726700
2024-06-11,175.49668884277344,176.6199951171875,176.83999633789062,173.77000427246094,176.22000122070312,21540600
2024-06-12,176.65924072265625,177.7899932861328,180.41000366210938,176.11000061035156,178.25,27864700
2024-06-13,174.04598999023438,175.16000366210938,176.74000549316406,174.8800048828125,176.11000061035156,20913300
2024-06-14,175.66563415527344,176.7899932861328,177.05999755859375,174.14999389648438,174.22000122070312,18063600
2024-06-17,176.11276245117188,177.24000549316406,178.36000061035156,174.80999755859375,175.4600067138672,19618500
2024-06-18,173.9764404296875,175.08999633789062,177.38999938964844,174.10000610351562,177.13999938964844,21869900
2024-06-20,175.17872619628906,176.3000030517578,177.2899932861328,174.99000549316406,175.3699951171875,20160100
2024-06-21,178.487548828125,179.6300048828125,180.85000610351562,176.61000061035156,177.0,57759000
2024-06-24,178.08016967773438,179.22000122070312,180.88999938964844,178.6699981689453,180.16000366210938,18298000
2024-06-25,182.8595733642578,184.02999877929688,184.2899932861328,179.4199981689453,179.6199951171875,23130200
2024-06-26,182.71055603027344,183.8800048828125,184.50999450683594,182.47999572753906,182.6300048828125,19839000
2024-06-27,184.2307891845703,185.41000366210938,186.0500030517578,184.02000427246094,184.17999267578125,18848900
2024-06-28,180.99151611328125,182.14999389648438,185.1300048828125,181.9600067138672,184.32000732421875,29156600
2024-07-01,181.82618713378906,182.99000549316406,183.8800048828125,181.3000030517578,183.02999877929688,16006100
2024-07-02,184.0618896484375,185.24000549316406,185.57000732421875,181.55999755859375,182.0500030517578,17372500
2024-07-03,184.63818359375,185.82000732421875,186.08999633789062,184.0,184.85000610351562,10242100
2024-07-05,189.38780212402344,190.60000610351562,190.86000061035156,185.8000030517578,185.86000061035156,20967500
2024-07-08,187.8277587890625,189.02999877929688,190.1699981689453,187.77999877929688,189.89999389648438,21035900
2024-07-09,187.77809143066406,188.97999572753906,191.36000061035156,188.72000122070312,190.30999755859375,15121400
2024-07-10,189.96409606933594,191.17999267578125,191.75,189.02999877929688,189.14999389648438,15952500
2024-07-11,184.38978576660156,185.57000732421875,190.86000061035156,185.0800018310547,189.85000610351562,25625800
2024-07-12,183.8929901123047,185.07000732421875,187.11000061035156,184.49000549316406,185.0800018310547,22898400
2024-07-15,185.34365844726562,186.52999877929688,188.24000549316406,184.9199981689453,184.9199981689453,16474000
2024-07-16,182.75027465820312,183.9199981689453,188.67999267578125,183.3699951171875,187.36000061035156,18290700
2024-07-17,179.8686981201172,181.02000427246094,183.5500030517578,179.89999389648438,182.97000122070312,20734100
2024-07-18,176.5598907470703,177.69000244140625,182.5,176.47000122070312,181.92999267578125,25315700
2024-07-19,176.53009033203125,177.66000366210938,180.2899932861328,177.1300048828125,178.8800048828125,18881900
2024-07-22,180.5146026611328,181.6699981689453,182.6999969482422,180.22999572753906,180.58999633789062,24100300
2024-07-23,180.63381958007812,181.7899932861328,183.61000061035156,181.5399932861328,182.0500030517578,36352700
2024-07-24,171.53208923339844,172.6300048828125,176.19000244140625,171.82000732421875,173.60000610351562,49585200
2024-07-25,166.2161102294922,167.27999877929688,173.4199981689453,167.19000244140625,172.52000427246094,44852000
2024-07-26,165.93788146972656,167.0,168.08999633789062,164.05999755859375,167.14999389648438,41336900
2024-07-29,168.45179748535156,169.52999877929688,170.42999267578125,167.99000549316406,168.8300018310547,20293800
2024-07-30,169.2069549560547,170.2899932861328,171.22999572753906,168.44000244140625,170.24000549316406,18959700
2024-07-31,170.44900512695312,171.5399932861328,174.25,170.00999450683594,173.24000549316406,25729100
2024-08-01,169.67396545410156,170.75999450683594,174.0500030517578,168.8800048828125,170.25,24531400
2024-08-02,165.6000518798828,166.66000366210938,168.50999450683594,164.6699981689453,166.44000244140625,29130100
2024-08-05,158.23716735839844,159.25,164.42999267578125,154.92999267578125,155.5,53630700
2024-08-06,157.28326416015625,158.2899932861328,160.57000732421875,156.41000366210938,159.3300018310547,49004600
2024-08-07,157.92916870117188,158.94000244140625,162.97999572753906,158.47000122070312,161.25,25138600
2024-08-08,160.99948120117188,162.02999877929688,163.69000244140625,160.2100067138672,160.50999450683594,25578800
2024-08-09,162.62905883789062,163.6699981689453,163.7899932861328,159.05999755859375,160.00999450683594,28602300
2024-08-12,161.25782775878906,162.2899932861328,164.89999389648438,161.83999633789062,164.35000610351562,15895300
2024-08-13,163.11595153808594,164.16000366210938,164.72999572753906,162.97000122070312,163.41000366210938,18551700
2024-08-14,159.35003662109375,160.3699951171875,163.22000122070312,157.7100067138672,162.39999389648438,40591100
2024-08-15,160.27413940429688,161.3000030517578,161.63999938964844,159.61000061035156,160.5,31524300
2024-08-16,161.923583984375,162.9600067138672,165.05999755859375,161.1300048828125,161.47000122070312,24208600
2024-08-19,165.6099853515625,166.6699981689453,166.69000244140625,164.25999450683594,165.27999877929688,22416200
2024-08-20,166.1167449951172,167.17999267578125,168.63999938964844,166.82000732421875,166.89999389648438,18341500
2024-08-21,164.7952117919922,165.85000610351562,166.85000610351562,164.6699981689453,165.14999389648438,22902000
2024-08-22,162.75823974609375,163.8000030517578,167.58999633789062,163.30999755859375,167.25999450683594,22493300
2024-08-23,164.566650390625,165.6199951171875,166.17999267578125,163.8300018310547,164.72000122070312,13955700
2024-08-26,165.1032257080078,166.16000366210938,167.5500030517578,164.4600067138672,166.3800048828125,14190400
2024-08-27,163.63262939453125,164.67999267578125,166.44000244140625,164.4600067138672,165.83999633789062,11821900
2024-08-28,161.81427001953125,162.85000610351562,165.60000610351562,161.52999877929688,165.0399932861328,16407400
2024-08-29,160.75108337402344,161.77999877929688,165.97000122070312,160.25,164.30999755859375,19699800
2024-08-30,162.34092712402344,163.3800048828125,163.66000366210938,161.69000244140625,162.6199951171875,22123800
2024-09-03,156.3592071533203,157.36000061035156,161.85000610351562,156.47999572753906,161.72000122070312,38945300
2024-09-04,155.45498657226562,156.4499969482422,159.0,155.9600067138672,156.66000366210938,19353800
2024-09-05,156.23995971679688,157.24000549316406,159.4499969482422,155.97999572753906,156.3000030517578,18688700
2024-09-06,149.9601593017578,150.9199981689453,157.8300018310547,150.5500030517578,157.3000030517578,37912100
2024-09-09,147.9602813720703,148.7100067138672,153.39999389648438,147.22000122070312,152.50999450683594,39260500
2024-09-10,147.9105224609375,148.66000366210938,151.27000427246094,148.33999633789062,150.4499969482422,31118800
2024-09-11,150.39793395996094,151.16000366210938,151.5,147.52000427246094,149.9199981689453,29607700
2024-09-12,153.91012573242188,154.69000244140625,154.82000732421875,152.64999389648438,153.8000030517578,29621500
2024-09-13,156.6661834716797,157.4600067138672,158.3800048828125,155.2100067138672,155.42999267578125,29591200
2024-09-16,157.2631378173828,158.05999755859375,158.25,156.60000610351562,157.30999755859375,18379800
2024-09-17,158.5167999267578,159.32000732421875,160.5500030517578,158.3800048828125,159.02000427246094,20715600
2024-09-18,159.0043182373047,159.80999755859375,160.5,158.60000610351562,159.86000061035156,23677300
2024-09-19,161.32257080078125,162.13999938964844,163.7899932861328,161.33999633789062,163.7100067138672,26587700
2024-09-20,162.76527404785156,163.58999633789062,163.72999572753906,162.05999755859375,163.5,40896400
2024-09-23,161.0340576171875,161.85000610351562,165.49000549316406,161.6699981689453,164.35000610351562,24150900
2024-09-24,161.47181701660156,162.2899932861328,163.22000122070312,160.69000244140625,163.02999877929688,23332100
2024-09-25,160.67587280273438,161.49000549316406,162.80999755859375,161.3000030517578,161.47000122070312,18869200
2024-09-26,161.90957641601562,162.72999572753906,164.0800018310547,162.27999877929688,163.63999938964844,20319300
2024-09-27,163.1234588623047,163.9499969482422,165.6999969482422,162.6300048828125,162.80999755859375,21101300
2024-09-30,165.0138702392578,165.85000610351562,166.14999389648438,163.25999450683594,163.32000732421875,20413900
2024-10-01,166.1481475830078,166.99000549316406,169.16000366210938,164.5800018310547,167.69000244140625,28338100
2024-10-02,165.02383422851562,165.86000061035156,167.52000427246094,164.72999572753906,166.4199981689453,17760200
2024-10-03,165.02383422851562,165.86000061035156,166.63999938964844,163.9199981689453,164.41000366210938,15073100
2024-10-04,166.21778869628906,167.05999755859375,168.22999572753906,165.47999572753906,168.05999755859375,19047400
2024-10-07,162.15834045410156,162.97999572753906,168.47999572753906,162.75,167.72000122070312,22463100
2024-10-08,163.55128479003906,164.3800048828125,164.72999572753906,162.8699951171875,163.94000244140625,23072700
2024-10-09,161.04397583007812,161.86000061035156,164.83999633789062,159.74000549316406,163.4499969482422,31181800
2024-10-10,161.26287841796875,162.0800018310547,163.07000732421875,160.39999389648438,160.8699951171875,14144100
2024-10-11,162.4170379638672,163.24000549316406,163.89999389648438,161.24000549316406,162.1300048828125,15344300
2024-10-14,164.1283721923828,164.9600067138672,166.22999572753906,163.39999389648438,163.63999938964844,19016100
2024-10-15,164.62583923339844,165.4600067138672,167.67999267578125,164.6300048828125,165.7899932861328,20247200
2024-10-16,164.32736206054688,165.16000366210938,165.8000030517578,163.74000549316406,164.52999877929688,16406000
2024-10-17,162.10858154296875,162.92999267578125,166.3699951171875,162.75999450683594,165.72999572753906,21453400
2024-10-18,162.5961456298828,163.4199981689453,164.7100067138672,163.0800018310547,163.19000244140625,19757700
2024-10-21,163.24285888671875,164.07000732421875,164.5,162.6199951171875,162.9499969482422,20946500
2024-10-22,164.3074493408203,165.13999938964844,165.77000427246094,162.97999572753906,162.97999572753906,16568100
2024-10-23,161.95933532714844,162.77999877929688,165.82000732421875,161.92999267578125,164.75999450683594,18280500
2024-10-24,161.899658203125,162.72000122070312,163.3300018310547,161.00999450683594,162.8300018310547,22412500
2024-10-25,164.43678283691406,165.27000427246094,165.58999633789062,163.4199981689453,163.6699981689453,19828900
2024-10-28,165.87948608398438,166.72000122070312,168.75,163.9499969482422,168.75,32138600
2024-10-29,168.82455444335938,169.67999267578125,170.3800048828125,167.08999633789062,167.72999572753906,42169000
2024-10-30,173.58047485351562,174.4600067138672,182.02000427246094,174.05999755859375,180.67999267578125,68890800
2024-10-31,170.24734497070312,171.11000061035156,176.82000732421875,171.0,173.1300048828125,44769000
2024-11-01,170.4264373779297,171.2899932861328,172.32000732421875,168.8800048828125,170.07000732421875,31796500
2024-11-04,168.3867950439453,169.24000549316406,170.72999572753906,168.00999450683594,169.92999267578125,21492700
2024-11-05,168.88426208496094,169.74000549316406,170.52999877929688,168.83999633789062,169.42999267578125,18242100
2024-11-06,175.62013244628906,176.50999450683594,176.94000244140625,173.5,173.8000030517578,33695500
2024-11-07,179.83877563476562,180.75,181.0800018310547,177.19000244140625,177.41000366210938,25352900
2024-11-08,177.4508514404297,178.35000610351562,180.89999389648438,178.0800018310547,180.64999389648438,22006200
2024-11-11,179.44076538085938,180.35000610351562,180.5500030517578,178.47000122070312,178.5800018310547,17450400
2024-11-12,180.70437622070312,181.6199951171875,182.49000549316406,179.38999938964844,179.82000732421875,25134900
2024-11-13,177.97816467285156,178.8800048828125,180.9600067138672,178.5399932861328,180.4600067138672,23184000
2024-11-14,174.69482421875,175.5800018310547,178.82000732421875,174.32000732421875,178.27999877929688,31007500
2024-11-15,171.6204071044922,172.49000549316406,174.13999938964844,171.22000122070312,173.72999572753906,32504600
2024-11-18,174.41622924804688,175.3000030517578,175.44000244140625,172.89999389648438,173.4199981689453,20135300
2024-11-19,177.22201538085938,178.1199951171875,178.8699951171875,173.55999755859375,173.72000122070312,23434900
2024-11-20,175.09278869628906,175.97999572753906,177.67999267578125,173.77999877929688,177.33999633789062,18997100
2024-11-21,166.784912109375,167.6300048828125,174.1300048828125,163.6999969482422,173.89999389648438,59734400
2024-11-22,163.9293670654297,164.75999450683594,166.4600067138672,163.89999389648438,165.85000610351562,38604600
2024-11-25,166.80477905273438,167.64999389648438,168.6300048828125,165.61000061035156,166.08999633789062,33135300
2024-11-26,168.26739501953125,169.1199951171875,169.82000732421875,167.5800018310547,167.6300048828125,20486700
2024-11-27,168.37681579589844,169.22999572753906,169.47999572753906,168.02000427246094,169.0,19266500
2024-11-29,168.09825134277344,168.9499969482422,169.42999267578125,167.16000366210938,168.5,14257200
2024-12-02,170.6254425048828,171.49000549316406,172.0800018310547,168.57000732421875,168.77000427246094,23789100
2024-12-03,170.4761962890625,171.33999633789062,172.67999267578125,170.85000610351562,171.49000549316406,22248700
2024-12-04,173.4909210205078,174.3699951171875,174.91000366210938,171.05999755859375,171.14999389648438,31615100
2024-12-05,171.7696533203125,172.63999938964844,176.05999755859375,172.3300018310547,175.36000061035156,21356200
2024-12-06,173.82920837402344,174.7100067138672,175.0800018310547,171.86000061035156,172.02999877929688,21462400
2024-12-09,174.6858673095703,175.3699951171875,176.25999450683594,173.64999389648438,173.9600067138672,25389600
2024-12-10,184.44761657714844,185.1699981689453,186.36000061035156,181.0500030517578,182.85000610351562,54813000
2024-12-11,194.63771057128906,195.39999389648438,195.61000061035156,184.85000610351562,185.30999755859375,67894100
2024-12-12,191.21112060546875,191.9600067138672,195.17999267578125,191.7100067138672,195.0,34817500
2024-12-13,189.07949829101562,189.82000732421875,192.72999572753906,189.63999938964844,191.00999450683594,25143500
2024-12-16,195.89279174804688,196.66000366210938,199.0,192.6199951171875,192.8699951171875,44934900
2024-12-17,194.65762329101562,195.4199981689453,201.4199981689453,194.97999572753906,197.25,43504000
2024-12-18,187.66500854492188,188.39999389648438,197.0,187.74000549316406,195.22000122070312,34166100
2024-12-19,187.7745819091797,188.50999450683594,193.02999877929688,188.3800048828125,191.6300048828125,32265200
2024-12-20,190.66329956054688,191.41000366210938,192.88999938964844,185.22000122070312,185.77999877929688,63462900
2024-12-23,193.8707275390625,194.6300048828125,195.10000610351562,190.14999389648438,192.6199951171875,25675000
2024-12-24,195.34494018554688,196.11000061035156,196.11000061035156,193.77999877929688,194.83999633789062,10403300
2024-12-26,194.83694458007812,195.60000610351562,196.75,194.3800048828125,195.14999389648438,12046600
2024-12-27,192.00799560546875,192.75999450683594,195.32000732421875,190.64999389648438,194.9499969482422,18891400
2024-12-30,190.49395751953125,191.24000549316406,192.5500030517578,189.1199951171875,189.8000030517578,14264700
2024-12-31,188.5615234375,189.3000030517578,191.9600067138672,188.50999450683594,191.0800018310547,17466900
2025-01-02,188.69100952148438,189.42999267578125,192.0,187.5,190.64999389648438,20370800
2025-01-03,191.04177856445312,191.7899932861328,193.2100067138672,189.97999572753906,191.3699951171875,18596200
2025-01-06,196.10198974609375,196.8699951171875,198.22000122070312,193.85000610351562,193.97999572753906,29563600
2025-01-07,194.7273712158203,195.49000549316406,201.0,194.60000610351562,197.11000061035156,26487200
2025-01-08,193.19337463378906,193.9499969482422,196.2899932861328,192.3800048828125,192.57000732421875,24864800
2025-01-10,191.2908172607422,192.0399932861328,196.52000427246094,190.30999755859375,194.3000030517578,26665200
2025-01-13,190.26483154296875,191.00999450683594,191.17999267578125,187.36000061035156,190.07000732421875,21823700
2025-01-14,188.9200897216797,189.66000366210938,191.97999572753906,188.30999755859375,191.24000549316406,17174900
2025-01-15,194.78712463378906,195.5500030517578,196.36000061035156,191.86000061035156,193.08999633789062,21776000
2025-01-16,192.15744018554688,192.91000366210938,195.47999572753906,192.80999755859375,194.13999938964844,17815400
2025-01-17,195.23536682128906,196.0,197.22999572753906,193.75,196.52999877929688,27735100
2025-01-21,197.27737426757812,198.0500030517578,202.2899932861328,197.8699951171875,199.07000732421875,29971300
2025-01-22,197.5961151123047,198.3699951171875,200.47999572753906,197.52999877929688,199.05999755859375,26200600
2025-01-23,197.20765686035156,197.97999572753906,200.3000030517578,195.1999969482422,198.13999938964844,26951400
2025-01-24,199.428955078125,200.2100067138672,200.89999389648438,198.0,198.10000610351562,23877500
2025-01-27,191.0617218017578,191.80999755859375,196.8800048828125,190.72999572753906,192.41000366210938,41728900
2025-01-28,194.53811645507812,195.3000030517578,195.47999572753906,190.67999267578125,192.75,24157900
2025-01-29,194.64767456054688,195.41000366210938,196.7899932861328,193.42999267578125,195.55999755859375,18218300
2025-01-30,200.0863800048828,200.8699951171875,201.39999389648438,197.6699981689453,198.0,24354700
2025-01-31,203.2240753173828,204.02000427246094,205.47999572753906,201.8000030517578,202.0,32001100
